size_target,size_actual,fold,member,arm,nmae_strain,mae_strain,rmse_strain,nmae_Pauli,mae_Pauli,rmse_Pauli,nmae_elst,mae_elst,rmse_elst,nmae_oi,mae_oi,rmse_oi,nmae_disp,mae_disp,rmse_disp,nmae_barrier,mae_barrier,rmse_barrier
300,300,4,0,xgb_delta,0.2386907892530248,5.323492353734298,7.949446286049065,0.2228698608887456,17.880541217632782,30.92701872622318,0.280916318100687,10.043084920980991,17.652091603280205,0.15310060522123276,8.421504125381128,13.952294407924562,0.15411726283362334,0.859622719960335,1.5641133373353875,0.3439695829746125,8.86547953597246,14.124637417237802
400,400,0,0,xgb_base,0.24744943320918944,5.549135409912486,7.998725167488825,0.2692744843481793,19.65977639909003,36.13651395349075,0.33881124739399615,11.636489020791023,18.51131163410559,0.1929146871280781,9.73602849434895,17.320985356342337,0.16321771855521874,0.9919219275189054,1.648303218894816,0.32908728773888596,9.431947734135731,13.11300916845729
400,400,0,0,xgb_delta,0.24744939433928473,5.549134538242012,7.998725878202903,0.26927428691742655,19.65976198463683,36.136524566875124,0.3388111518881297,11.636485740637324,18.511322871487206,0.19291468818123225,9.73602854749959,17.32098212935021,0.16321746486527433,0.9919203857707369,1.6483009110802267,0.32908538050301206,9.431893070981761,13.112965144412373
400,400,1,0,xgb_base,0.2899731702211909,6.428190747643732,10.723767025800154,0.2026043483643041,17.288313859587262,28.390644189571844,0.28548807240961077,10.622059147828704,15.827519597557224,0.1563144253120668,8.975935202495307,16.20708735885486,0.16396268699278777,0.9856853477514473,1.9292642333401055,0.3582321805169456,9.96947733478941,13.974471063102364
400,400,1,0,xgb_delta,0.2899990128357572,6.4287636325617505,10.723311254141949,0.2024147507128177,17.272135412617093,28.390258326473692,0.2855394530129814,10.623970848739527,15.836440096806792,0.15582770475847035,8.947986584560127,16.200184569654716,0.1639090937026119,0.985363163955652,1.928758238481795,0.35814276300900383,9.966988876556895,13.975537590013975
400,400,2,0,xgb_base,0.24531368905184067,5.667012829309816,8.668977769960561,0.22646374400420938,18.870139076451586,36.472174031035365,0.29143815623538244,11.013233187851633,20.83767182221471,0.1615918525946469,8.806426946144954,16.638429641354488,0.14324220054858308,0.8256714306059917,1.3285636560642895,0.3295905026766645,9.643102177389109,14.699181345808318
400,400,2,0,xgb_delta,0.24505436479105425,5.661022157046445,8.662480697595743,0.22586447607704155,18.82020495044198,36.46984524924763,0.29033226335319834,10.971442310673416,20.836135486525738,0.16155518703656227,8.804428747884787,16.635147363075852,0.1393682954081598,0.8033416088978955,1.2722335963451803,0.33146417095673525,9.697921641313346,14.759267686927704
400,400,3,0,xgb_base,0.23842204164037653,6.153753364697481,10.44754451816868,0.23133097687217974,19.80374319736774,34.16719634387405,0.3136891367656808,12.034824536396908,19.712387284800116,0.13660496765097263,7.96391534499633,14.31553367374605,0.16208414923400588,0.9214137421968656,1.6835537797092175,0.3047956272227842,8.085113470753035,12.452496466579927
400,400,3,0,xgb_delta,0.23902551894913282,6.169329317716452,10.418172824772574,0.22970203025643718,19.664292610608616,33.92109203527361,0.30934097738341026,11.86800544995528,19.308259392671502,0.13634104259836297,7.948528812481807,14.325149344311209,0.15325055982283087,0.8711966746128522,1.4928985318739336,0.30641518591724043,8.128074440818567,12.216505458667653
400,400,4,0,xgb_base,0.2232689300453064,4.979540457519201,7.299592488299972,0.2078334129551701,16.674187761086685,29.949314475272306,0.27040427799368993,9.66726726752061,16.23034155888037,0.1455807592061345,8.007864909867445,13.338243723587826,0.15690103488375734,0.875149817038805,1.4992745823894895,0.3108569533318498,8.012033897141615,11.792527293397962
