model,fold,member,channel,MAE,RMSE,NMAE,R2_det
m3,0,1,disp,1.4601311454514287,1.8864888122415884,0.2799018666676814,0.9239973700944002
m3,0,1,barrier,19.39222274144303,25.70942609878346,0.6145616805803659,0.6403167865103423
m3,0,2,strain,16.314373289264225,22.492910915102172,0.8316990603029044,0.1727206767371896
m3,0,2,Pauli,75.21675544714778,109.24641460803619,0.7226098310485363,0.2911023463716411
m3,0,2,Velst,30.664433055703746,42.980312911543834,0.7134457167692069,0.3430415709342466
m3,0,2,oi,60.52208314826653,90.88260587316987,0.7433577776900839,0.22751780018270895
m3,0,2,disp,1.4507640615199346,1.914788611678099,0.2781062305114186,0.9216999888225985
m3,0,2,barrier,17.716152248892396,23.947033444793394,0.5614450929458928,0.6879394663791653
m3,0,3,strain,17.045757632585442,22.168801869252547,0.8689846893782672,0.19639008333400154
m3,0,3,Pauli,70.78268793094084,97.20277004772815,0.6800115993155083,0.4387886617768302
m3,0,3,Velst,29.64448337509947,40.02581775621222,0.6897153340934414,0.4302567737569336
m3,0,3,oi,56.58290813029187,81.006474457113,0.6949751669970511,0.3862854758726383
m3,0,3,disp,1.4257926689753742,1.8866465285069933,0.2733193047559564,0.9239846614560656
m3,0,3,barrier,17.59982615559356,23.356523516474,0.5577585862289346,0.703139915066108
m3,0,4,strain,16.486888390667033,23.13130747374108,0.8404937988552701,0.1250943794983309
m3,0,4,Pauli,79.14673538327966,110.41091521316517,0.7603652769035207,0.2759089603517816
m3,0,4,Velst,33.27442536189121,45.57704627251795,0.7741703950395482,0.26126088329118713
m3,0,4,oi,60.43461496050253,90.27231432631933,0.7422834564788404,0.23785765467906572
m3,0,4,disp,1.4266483060219004,1.8658526809310778,0.2734833272872604,0.9256510474933549
m3,0,4,barrier,20.845370209816867,26.99212861207099,0.6606135830467292,0.6035305991725742
m3,1,0,strain,14.45162906827806,19.778679326569435,0.7275029666997376,0.42532049051632315
m3,1,0,Pauli,64.8126275901553,91.63396131649368,0.6793088903438365,0.46701524391705085
m3,1,0,Velst,26.03654741033723,36.51045248955007,0.6593170954589225,0.5115272457550923
m3,1,0,oi,53.590635399275186,74.87885167780172,0.8263102229879118,0.254814297942488
m3,1,0,disp,1.703590779553486,2.3812784911435916,0.3067504029390233,0.8880796790912815
m3,1,0,barrier,15.84259960526907,21.28339211723614,0.5351633719607474,0.6842585177297789
m3,1,1,strain,15.21296663827534,20.46994292293468,0.7658291192889132,0.3844484952887125
m3,1,1,Pauli,68.38554811175865,94.8974051529769,0.7167570970446208,0.4283758878892845
m3,1,1,Velst,27.23979632763923,36.71316756304649,0.6897866722721168,0.5060879439945619
m3,1,1,oi,55.74138617515564,76.25971946085521,0.859472497328724,0.22707639835440552
m3,1,1,disp,1.652574158073226,2.293799950983574,0.2975642947588891,0.8961516390223454
m3,1,1,barrier,16.55991900410456,22.07718631695162,0.5593944374309612,0.6602672642686916
m3,1,2,strain,14.38710623451426,19.153901357270392,0.7242548517113675,0.46105353609895516
m3,1,2,Pauli,67.74175302589995,90.55209080877276,0.7100094038612955,0.4795262510581271
m3,1,2,Velst,29.113411948650697,37.56751599673424,0.7372317804803309,0.48283291778424986
m3,1,2,oi,56.07162867618513,74.08669576297586,0.8645644831324499,0.27049778639961664
m3,1,2,disp,1.6139671044259132,2.233798223268755,0.29061266681822506,0.9015135574199312
m3,1,2,barrier,16.042515598143204,21.49464245686887,0.5419165387086983,0.6779595672558469
m3,1,3,strain,14.072721704652038,19.116385363382665,0.7084285613271707,0.46316269502991714
m3,1,3,Pauli,62.11442371863353,89.41077452307876,0.6510286933199573,0.4925636447066003
m3,1,3,Velst,24.688235750681237,34.34899450673891,0.6251741304487135,0.5676514854053634
m3,1,3,oi,52.08233758165866,71.6781403763601,0.8030538854445852,0.3171589504414325
m3,1,3,disp,1.6674102246761322,2.2874237752655926,0.30023569299788666,0.8967281802209118
m3,1,3,barrier,18.61236595692514,24.55714216967959,0.6287261417856371,0.5796552769442262
m3,1,4,strain,13.70354041268554,19.128823489022523,0.6898437717586912,0.4624638785951819
m3,1,4,Pauli,68.09599184989929,97.03721230621858,0.7137222232823716,0.4023065613774126
m3,1,4,Velst,26.912853250020667,38.88858002017447,0.6815075730152664,0.445820973637298
m3,1,4,oi,54.60330726225165,75.19563833445639,0.84192453893463,0.2484957116795743
m3,1,4,disp,1.6003626977341086,2.202929648480918,0.28816304259828696,0.9042166936825476
m3,1,4,barrier,17.15333069200757,22.435172097239686,0.5794398976314117,0.6491602755145165
m3,2,0,strain,18.96789709473871,27.29408025040158,0.8509548096418779,0.11410831227671148
m3,2,0,Pauli,78.56019297071323,108.96920466614306,0.7836037909882582,0.2682816420967826
m3,2,0,Velst,34.782475351528,45.02935164069962,0.8253694116952479,0.28031044529894533
m3,2,0,oi,66.650832159504,95.64782626316254,0.8418921395941728,0.21024168910089092
m3,2,0,disp,1.5050144719470078,1.8987353956924413,0.26656605201624195,0.9286022731285297
m3,2,0,barrier,19.63055156066919,25.997844656214873,0.556229254418043,0.664891595976635
m3,2,1,strain,18.6574493897189,26.84683102391479,0.837027226293581,0.1429034299696872
m3,2,1,Pauli,76.11904664555932,108.47564428465884,0.7592544170571023,0.2748950575249163
m3,2,1,Velst,33.82918840912497,45.540588291571744,0.8027484258431473,0.2638758175035171
m3,2,1,oi,64.33496514247481,94.42676682542384,0.8126395380165004,0.23027740523373297
m3,2,1,disp,1.4865733935574816,1.8344204491752711,0.2632997940812876,0.9333571965332672
m3,2,1,barrier,18.909651566083266,24.66922331071557,0.5358026420908635,0.6982678528424
m3,2,2,strain,18.293640575591166,26.055464320346218,0.8207057090148957,0.1926881406720049
m3,2,2,Pauli,80.89529353645956,110.78292714965363,0.8068954045455184,0.2437209657364271
m3,2,2,Velst,36.82256185476947,46.82734147026015,0.8737795659459245,0.2216896306747932
m3,2,2,oi,67.4664066718642,96.44241173483115,0.8521939730291435,0.19706549722483013
m3,2,2,disp,1.5062058218725167,1.8651290264359939,0.266777062243806,0.9311072923262271
m3,2,2,barrier,20.22980602949288,26.804515533902592,0.5732090557939917,0.6437732284200361
m3,2,3,strain,18.482279742599292,26.624281772537763,0.8291686084945079,0.1570544927784293
m3,2,3,Pauli,82.17529025047448,115.50575998258998,0.8196628156175421,0.17786398665001857
m3,2,3,Velst,37.368957162662674,49.85956656635049,0.8867452323992481,0.11762984623221395
m3,2,3,oi,67.23667474157492,98.06158134435631,0.8492921411981246,0.1698782734809562
m3,2,3,disp,1.5039389706720971,1.8724831498089824,0.26637556073915775,0.9305629393027447
m3,2,3,barrier,18.482291634295397,24.952903386870577,0.523693451195648,0.6912885050779976
m3,2,4,strain,19.083100940011867,27.63552507237484,0.8561231878619191,0.09180493103469933
m3,2,4,Pauli,81.16996318367636,113.89136923651886,0.8096351149343247,0.20068490026018015
m3,2,4,Velst,36.12195414190839,48.74385880012418,0.8571545221573749,0.1566776192564744
m3,2,4,oi,65.54080484627158,95.61413493610354,0.8278709602710281,0.210797965606916
m3,2,4,disp,1.5091214316665746,1.8771918003507722,0.267293470960472,0.9302132796083875
m3,2,4,barrier,17.706729013449067,24.29966436390046,0.5017179801033242,0.7072403760548092
m3,3,0,strain,17.590024996714988,29.03566555870208,0.8233213318942817,0.31869709484193964
m3,3,0,Pauli,78.54991825371032,109.26123595821652,0.7483697910212488,0.30969375913385777
m3,3,0,Velst,32.209699682369354,43.03295014344279,0.7575124203976129,0.3334827995523214
m3,3,0,oi,60.72082400170102,89.19858705571,0.752820634145195,0.2759753038139857
m3,3,0,disp,1.548527014483312,2.061611615823102,0.3132472642434093,0.8942405120676898
m3,3,0,barrier,18.914805570225806,26.056433278150262,0.571506136497817,0.6616094489341529
m3,3,1,strain,16.87193286798562,28.77974105703173,0.7897102046810642,0.3306543671757184
m3,3,1,Pauli,80.562398801184,111.36057783015391,0.7675433265287294,0.2829118704516519
m3,3,1,Velst,33.45661566971214,45.37461560749057,0.7868375726628958,0.2589712827434605
m3,3,1,oi,62.64132673117765,88.38396198282344,0.7766311490130708,0.2891395346319564
m3,3,1,disp,1.5133154109405105,2.008837853055899,0.30612440595534357,0.8995857379484629
m3,3,1,barrier,19.398381464230788,26.244314101782393,0.5861172616220054,0.6567119015839228
m3,3,2,strain,16.993852894776946,33.62501581766978,0.7954168116279655,0.08630412426374545
m3,3,2,Pauli,79.8480807687067,116.53080633595498,0.7607377938359885,0.21478048413645756
m3,3,2,Velst,33.035883523856,47.00043223444544,0.7769427326212477,0.20491634670408043
m3,3,2,oi,63.11876004516699,92.94382419371436,0.7825503975757949,0.21389871657977377
m3,3,2,disp,1.3901291444043444,1.9237781028411725,0.28120539542217,0.9079093393439688
m3,3,2,barrier,19.376622005253083,26.114468043356453,0.5854598049917239,0.66010039464289
m3,3,3,strain,16.69767001328195,28.712889411700345,0.7815536315288873,0.3337603635888159
m3,3,3,Pauli,84.59445635072744,117.84241882279372,0.8059580076998959,0.19700493112802675
m3,3,3,Velst,35.08377415663118,47.324731263094314,0.8251053235563088,0.19390647304685815
m3,3,3,oi,66.0556761838828,93.70951434949848,0.8189624704738399,0.20089324046432044
m3,3,3,disp,1.5305411456876499,2.0278920669417886,0.30960895238795744,0.8976718065645133
m3,3,3,barrier,19.268163898378422,26.549373052297092,0.5821827703216252,0.6486848868616235
m3,3,4,strain,16.520394768684532,27.8999746442789,0.7732560600063291,0.37095127397606353
m3,3,4,Pauli,71.71537032400727,102.34914812226211,0.6832549020489107,0.39427144645281464
m3,3,4,Velst,29.396340306397455,39.80312206316815,0.6913474237861318,0.42977875016302836
m3,3,4,oi,55.728553307284216,84.61937840587551,0.690926144869324,0.3484059775027635
m3,3,4,disp,1.542231216647063,2.045011981991643,0.31197370464129115,0.895936758865745
m3,3,4,barrier,19.61950829217009,26.655581418090982,0.5927985536206151,0.6458684559937111
m3,4,0,strain,17.352419471129394,24.885349246306777,0.7617459862994603,0.39996803580989704
m3,4,0,Pauli,70.26659305890401,93.99327424079803,0.7842556601236143,0.3193329690917146
m3,4,0,Velst,30.204717168441185,39.38431869898889,0.7634889067751125,0.35754394169290293
m3,4,0,oi,53.11681980505968,75.23151280776342,0.7682307577722295,0.2775407600931433
m3,4,0,disp,1.5359148724147906,1.993897220188183,0.29222795590189365,0.9044336544227418
m3,4,0,barrier,17.49753730858748,23.487339696551533,0.5424419609083045,0.6973447629563012
m3,4,1,strain,17.599424958229065,24.894313187703865,0.7725891680646987,0.3995356834220698
m3,4,1,Pauli,71.87330390856816,97.93208715968083,0.8021883934920135,0.2610906205068485
m3,4,1,Velst,31.89885669793838,42.709764308681,0.8063119112113785,0.2444710601688842
m3,4,1,oi,56.60769966779611,78.52204777445893,0.8187194973482078,0.21295965803500638
m3,4,1,disp,1.5067805005953863,1.953340855484161,0.2866847594160854,0.9082818025808576
m3,4,1,barrier,18.331529373541855,24.511589503968292,0.5682965873690118,0.6703724633575148
m3,4,2,strain,18.93524907491146,27.860968557398333,0.8312299046477343,0.24789352725857838
m3,4,2,Pauli,71.19185559566205,95.52100288773606,0.7945826498062438,0.2970265779063618
m3,4,2,Velst,30.50267351896335,40.07004062764131,0.7710203915779086,0.3349775291832525
m3,4,2,oi,56.42493997017542,77.48843498936951,0.8160762362962728,0.23354345138829002
m3,4,2,disp,1.4937137310417035,1.9520826017192774,0.2841986350705933,0.9083999259463965
m3,4,2,barrier,19.39564087972618,25.901062107237376,0.6012851572380086,0.631942491684647
m3,4,3,strain,18.512138968858963,25.214079200711172,0.8126559861469472,0.3840107524587496
m3,4,3,Pauli,76.99184621297397,106.17824818670579,0.8593171882586433,0.1314151101120531
m3,4,3,Velst,33.158128038430824,46.099119206176965,0.8381426909443649,0.11979869148648747
m3,4,3,oi,59.80587569108376,83.2991386710138,0.8649748492099397,0.11428340594299224
m3,4,3,disp,1.5337935213286142,1.9962456526915238,0.2918243410253159,0.9042084038145028
m3,4,3,barrier,17.308156890651354,23.266189056600485,0.5365709698396078,0.7030173756272166
m3,4,4,strain,17.004302107370815,23.698785220872566,0.7464641401542906,0.45582438587120044
m3,4,4,Pauli,68.45298938873486,91.03326144486032,0.7640137659085527,0.3615287243307518
m3,4,4,Velst,30.979853358024204,40.95838199903328,0.7830821338424695,0.30516395614832537
m3,4,4,oi,52.85919014765666,71.58975669751823,0.7645046494009511,0.3457924788226535
m3,4,4,disp,1.499598153317586,1.9221713827074138,0.28531822361305015,0.9111855444872505
m3,4,4,barrier,16.84521745852171,22.612934888817524,0.5222193631581957,0.7194602538699716
